86,60,8055212061658532206
83,60,6934347570495108510
83,61,6116777093676969706
82,59,5875688112861210038
82,60,3807133631480949908
82,61,-1738043663163408772
82,58,-6518940917282188052
83,65,3143027939839329509
84,65,-2838229966426600301
84,66,-7945711682699793871
84,67,-464163657445409060
84,68,-2906325730422967726
84,69,-7615532960718102041
85,69,-5781885000466995541
83,68,5382721447233616477
83,67,-1501009713425304859
83,69,3783168501384608332
83,70,-362834238413678859
85,70,1624209327654454152
84,70,-185576044976604224
84,71,6684253478098797268
83,71,1363801864165426817
85,71,-7487347354145560630
83,72,-2411805664557607373
84,72,4791641156044437468
85,72,-8545637723683878936
84,73,6940148236860042986
83,73,-3706861622302528091
85,73,3652469709442821158
83,74,-4168727650370756486
85,74,-2265560855329742325
84,74,627296744127807330
84,75,-6763254590138506319
83,75,-1635801916828101234
85,75,3569153209061590999
86,72,4321415534110771151
86,73,-6453571863675529782
86,74,-3237617224467964290
86,75,258145178983654771
82,73,5646102227556097984
82,74,-7171064308487564984
82,75,-4616109037474702308
81,74,717547832769532869
81,75,4132671502620166959
81,73,8551533029157993796
81,76,5194783092254782748
83,76,-2154116727678163607
82,76,-8172824043222396598
82,77,8636335001693738183
81,77,8878814000988502918
83,77,7038033826207141521
84,77,4394647874386660144
84,76,8874244114754387043
85,76,1285441774510709273
85,77,9128090296121553427
87,55,8613259879730272075
87,54,-2342029460346132249
87,56,6039354364162880139
87,53,2409337099852597835
85,53,-6384561585682020940
86,53,-484403863221193837
88,53,-5357334886279093784
88,54,3825988973141931984
88,55,2680853966313587572
88,56,-4606200051551335297
89,55,3008172249247616953
89,54,-9129692179798311060
89,56,7715730305178845983
87,57,3399026907197138630
88,57,8328544421244007289
88,58,-8589085446684396249
87,58,-6726172261918448069
87,59,-6804101578700390309
84,53,2937050166032803307
83,53,2302038842276340493
82,53,-1285320101738651005
82,55,3732018057829898226
82,54,5287684300241520826
82,56,-567150872209848301
81,53,5663678178222106768
81,55,9147117076031615672
81,54,-4350584313772636598
80,53,5524660947349395112
80,55,-7387353634723393492
80,54,-4684182806253251385
79,55,-8295317514371951316
79,53,-4623271834143825065
79,54,7476673972220675281
79,52,2740441978101630064
81,52,3841865717664603261
80,52,-6526597442301358307
78,53,5772090764246794503
78,52,-426730898314490672
78,54,1128985768384022531
77,52,-6914038148603887908
77,53,-3168380194144976665
77,54,-2848356358187122135
77,51,-7855270031643047896
78,51,-79077144247003569
79,51,-6452244455020370459
77,50,-7982082668433252199
78,50,-6621684772507414369
79,50,6563365087470449102
78,49,-975622162455233227
77,49,6538407285648278472
79,49,-161103299558650879
80,49,-5911079935687589463
80,50,7866375573031547137
80,51,-8765879245594080886
79,48,-5859669844158745738
78,48,-60410262047635039
80,48,-7051149793580008533
77,48,-5388724654930553026
78,47,-8205656041974392728
79,47,-2349954291609032554
80,47,-5654114614186751005
78,46,-5835071490359026845
79,46,-2240325456777958094
80,46,1067070487314888382
81,48,-8795501621449508534
81,46,2366677696593712018
81,47,-6460509726606648345
78,45,-1601368167188014014
79,45,-364727895501781973
80,45,-1829210605843290997
77,45,-8947180701560784058
77,46,8892744788345081487
77,47,-5738913108337521487
77,44,5056468792710806131
79,44,-4288766592754317563
78,44,5943737417159553804
80,44,265285901920138926
78,43,7864826017690246887
79,43,-2816478231456333705
80,43,4013528104796365492
78,42,-1678670754528196493
80,42,4987858349016868670
79,42,-2084151720172900684
81,42,4766425228568663399
81,44,-71384983063631780
81,43,-7231467144372308285
82,42,-2793466924132447728
82,43,-1682007182406504070
82,44,-416430388505260942
81,45,-1580127410850250697
82,45,2850847621724688341
89,57,-4973771014359955652
90,56,7278701353322170204
90,55,1656210996329248184
90,57,3245303911106329753
91,56,3257856564029024418
91,55,-2816019175734169739
91,57,410925941712489020
90,58,2734261870724262715
89,58,-6967966833388574396
91,58,8663429725677109049
92,56,-5195690958969097361
92,57,-820922734303031426
92,58,-7828951509955642968
90,59,2773020883595808153
91,59,6933229324050302094
92,59,6270118255985557700
93,57,8106846363470972712
93,58,9207800971926723338
93,59,-254389231680030474
94,57,7364908743401778700
94,58,2943453387108784863
94,59,-1670965304630773226
93,56,2142341336151411580
94,56,-652622688739307649
95,56,-825397171216223434
95,57,-4998982825268608948
95,58,7250887497344220268
95,59,5059750364618529894
96,57,-5986429963745765028
96,58,-748471939355010153
96,59,-8895046617151345382
94,60,-7118319955674075112
95,60,-443849468766996681
96,60,-4342186766223038301
97,58,-4392997369394846890
97,59,8736071337584513253
97,60,-142373640041431627
96,61,-3874343507158982414
95,61,-633786940507519878
97,61,8441786121201460095
95,62,-4210739163106560464
97,62,8118993313562783570
96,62,8611747956717783033
96,63,8443735319486484401
95,63,6590448048376329041
97,63,-1547630991893058161
97,64,-8209574853960176257
96,64,-2265126707025051786
95,64,-6559591864716585388
98,62,-8523911019471139149
98,63,7047972932687103425
98,64,-8467018393377272797
97,65,-7352005701577362447
96,65,-4381239511403613934
98,65,-6197626429509806079
95,65,2955195680113718942
95,66,-4205075111614003242
96,66,-7416904115162684652
97,66,-2679772918157279762
98,66,757581868637379872
81,56,448003984777517270
80,56,-4821255002647839735
82,52,-1498513383176626270
79,56,6560713743504641143
78,55,-8900277176575071414
77,55,-7129295381307579026
76,55,7669346581796960762
76,54,-2859942064177741168
76,53,-7519016561548252796
75,53,7717184016317843236
75,55,1044928786017902935
75,54,-2702935141255573289
74,53,220341089086840487
74,55,-6798401857065122615
74,54,3729555725304374782
74,56,-6404849461627177383
75,56,-6858923849912499574
76,56,-6049182164480506045
73,53,947109499408801403
73,55,5257445144358059161
73,54,8527814035468099565
73,52,5173883730918912249
74,52,-3241821994284069342
75,52,8153745461020130859
72,52,-7917270040517699610
72,54,-3818602801693135052
72,53,-3380282349876166434
72,55,776814175842144289
71,53,-4861687338397540191
71,54,-7896709265273260025
71,55,6443036113806062969
71,52,-3761186352552654917
71,51,36986201836928923
72,51,3002278801528808261
73,51,-5205303779138973021
73,50,3306190527555270447
71,50,8120971002392932050
72,50,2544097457251850666
74,51,1505626745102459332
74,50,8629603150165199635
70,50,5176772341734350312
70,52,-9008268797043656397
70,51,9116103049276089791
69,50,295412527095863112
69,52,-7705946223736965470
69,51,-4840653299418480908
69,53,8340927669369327450
70,53,8312339508303385286
69,49,-2351092237474058476
70,49,-8380223145614298643
71,49,5351948480393999649
69,48,5666346790828479087
70,48,4655293649620341250
71,48,-4723892072399769895
68,48,-6391278685973321219
68,50,6004647629283307347
68,49,109268638391867535
67,48,8985576044159626383
67,49,7165194234873994477
67,50,-2303332328272088526
67,47,-5216792984147030061
68,47,-903873926503674860
69,47,5848948772749017326
70,47,-1245105856134774679
71,47,-7893095100161424938
69,46,-8575992785911820585
70,46,4314286064980045778
71,46,1725697649752736175
68,46,-8957349534594456649
68,45,1838197953749084251
69,45,-8247610742801921497
70,45,9097325764055679326
71,45,-6797082850825021462
67,46,-4048273619515433546
67,45,-875903784592498324
66,45,739176497566967120
66,46,-5473794641345730333
66,47,613370710485952644
67,44,-3547859181947981413
68,44,-3429786571261468882
66,44,4154743482815312147
65,45,-5291031725089359838
65,47,6096632213613965204
65,46,-1771694922255799083
64,45,-6819595876245969336
64,46,-6547839863722054916
64,47,-2253254515145325407
63,45,6303798848547057742
63,46,5108009818594923553
63,47,5212342126292987751
64,48,-4489895220567461920
63,48,3690227697542495845
65,48,4803507216139842037
63,49,2230247848237457095
64,49,-3527904013691117461
65,49,1990230254291464519
82,57,-2949181211420254153
81,57,-5603714992575348312
81,58,1827639119368901692
80,59,3388755475023141161
80,60,2720486193111375395
80,61,4989688180105624146
80,62,-9013484621187820604
82,65,-7561569497985442813
81,65,-7499454896659967605
83,66,8941535293535419997
82,66,-1136656550368009160
81,66,6167884849335714874
82,67,-8741502085946312078
81,67,-1485761675883739286
80,67,-8184830521674156321
80,65,-3377545749341450429
80,66,7021147129645042651
82,68,5565135489874242073
81,68,1932996217278263153
82,69,6757035989559002800
81,69,8306908658552893356
81,70,-271914854113876620
82,70,9136190644278977251
82,71,4263536872230162437
81,71,3007000640769928281
81,72,-7402182174149152456
82,72,-1973209333338137608
80,74,5059692938462643231
80,75,8001576983996396900
80,76,7329051244849875049
86,76,951941467392279530
87,74,5099752674036016951
87,75,-499314787125718479
87,76,-2942308961765158821
81,51,1848766688781729594
82,51,7440986499840206208
81,49,1642745563151045653
81,50,5953337807518283400
82,48,1796900784927290786
82,49,-1292630936404378139
82,50,-2468527309305322338
82,47,-4173952276955042925
82,46,-2471211109027920031
83,48,-4475197391696825309
83,46,-2220162911925377593
83,47,-7190715953537381649
83,45,-3445540622767474384
83,43,-5538750854647898616
83,44,-2124319715584049330
84,45,5352287721617521731
84,44,-577643517837566467
84,43,4652230083586530178
83,42,1149408194684375716
84,42,3312639125225533121
82,41,-4083719754646578383
83,41,7970528719717486321
84,41,3674546143968267829
85,41,8908619414756023356
85,43,-4033141113335656126
85,42,-5510397951703098734
86,42,7650324393940432453
86,41,416156471958929606
86,43,-8812889886722852868
84,40,-3716531996568214962
85,40,-4965921059797593978
86,40,4124042210703798349
84,39,7419480561005578493
85,39,3395132943024089214
86,39,-969665815065656156
84,38,-5996363881475446363
85,38,3863862109383440437
86,38,9155827198847158434
85,37,-2826165725913086807
84,37,3303536322705350917
86,37,-2305565262049958510
83,37,8147984935867841839
83,39,8689496038993563776
83,38,-7716415219649199941
83,40,3859214403777507176
82,38,-8361993451361769512
82,39,-2158371905049786166
82,37,-929167750841472677
82,40,3684217776739750699
87,41,3466366279169600391
87,43,-2596718813032325582
87,42,5187611433384474209
86,44,-7938489153997502742
87,44,3527794667777015990
85,44,6934092904585859281
88,42,-7299241626706492895
88,43,-6509381701661032554
88,44,-7958801692188943436
89,43,874214908578138848
89,42,-4678560521575474860
89,44,8782798976486821072
87,45,8336403694764726082
88,45,8334029202810079226
89,45,-1350496700811161712
90,44,8858292960265024719
90,43,1823972964840212069
90,45,-2621481509782660226
88,46,-7342957200970057903
89,46,8306423393116943570
90,46,8012927936390346283
91,44,-2856710949040839571
91,45,7985477355344981653
91,46,6058166459701367776
92,44,8519197365321973039
92,45,5205369160724784568
92,46,-3470532168831711450
91,43,-8127449881425541661
92,43,8143879258122964199
93,43,-6442451065797365639
93,44,39235186679981172
93,45,-3698174582084966672
90,42,-1663341500218557045
92,42,-5078633881948851601
91,42,-7387385111530553141
91,41,-8890856418301132237
90,41,-2880004591380876190
92,41,8376685795468244563
89,41,-8446887397495494564
90,40,-6602926749977159833
91,40,-1655377470809380514
89,40,5903605266105389660
88,40,-3913686030980032032
88,41,5509523384199001246
87,40,-6624466977332520096
87,39,-7335940701191229947
88,39,-9156836915147495120
89,39,-2676015706557323366
90,39,-6062805968380873101
88,38,-6299465972960601685
89,38,2840712544164413722
90,38,7876055699120363604
89,37,-5937865694771522363
90,37,-2748369749447469528
88,37,-3078239721839909351
91,37,-1993618795443103348
91,39,-4719734399300728418
91,38,6941904937477140591
89,36,1702110682500552718
90,36,-1545737873102540825
91,36,1824064264963474660
89,35,-7894368520946358934
90,35,-4997290129222543695
91,35,3312564454066670572
88,36,6226225169750837985
88,35,-9167335211152883251
88,34,-2635108196950205537
90,34,3374168903444725568
89,34,-8935500091692157469
87,34,-899633425632862866
87,35,-6433496699883122923
87,36,-8502548071156784946
87,37,-6834167348434360975
86,35,3933373661137289129
86,36,-2481393707309538514
85,35,7903946282108960515
85,36,-8396505958338567862
87,38,-1992363409382265249
84,36,-5671021800712198305
84,35,7544943918478115480
83,35,-5653653621036588746
83,36,-8039236687199200253
80,57,-9000075423458096893
80,58,7789885123737582268
80,68,-396699360453315201
83,52,2383752205782225077
80,63,-323849643161788291
80,64,-184180031177276989
79,63,-7111877968708123075
79,64,-673603128115827490
79,65,-3890201375458488617
79,66,-3919152257736119248
79,67,-2734196103329452402
84,52,8118707673172737538
85,52,2514666924356466408
86,52,-6083460292000748593
85,51,6941149489292745484
84,51,-642814122738620873
83,51,6434922974472131559
86,51,-7039057956103553755
85,50,7498857225290811402
84,50,5306127968783371361
86,50,795871953832215550
84,49,4547107525746643171
85,49,3684154025265826952
86,49,-4319341973099153719
83,49,86466029129722216
83,50,-2780624043069835156
87,49,5630336452438941619
87,50,-7923054198608878417
87,51,5800672000173478636
88,49,-7274068816820560401
88,50,-5630105063356673114
88,51,8888642302973413325
87,48,4229413949502899197
86,48,-7562706594768702021
88,48,-6213500168001486599
89,48,30563833137211952
89,49,5943026306318557768
89,50,-6997259771905200022
87,47,-2738253296069885153
89,47,6685153703976322438
88,47,8102820416137927289
90,47,-8807816465461632955
90,48,-8802012667107492720
90,49,1716281773044236472
90,50,-1455085318118682691
91,48,-2204934346005741360
91,49,7694704708032764076
91,50,3383720436427303450
91,51,-3433896096460465718
90,51,2363573824227529085
89,51,-567856838679025995
91,47,-8699424335886063994
87,46,-1073136989160991687
86,45,-943612945731014241
86,46,2665736520318251902
85,45,3674998118111615517
85,46,645968461127406284
86,47,-4055525948567176112
85,47,3096166412622936164
84,46,5020438993715528354
84,47,-3793985272013993787
84,48,5585825217732897979
85,48,-5940622344632434948
78,56,7035594784080805541
79,57,7920709663863238679
92,55,-1150331094921117837
90,54,3332534277765255300
91,54,2130194753416290633
92,54,-4243056108301503984
93,55,9092299371777363306
93,54,7113919797634603366
91,53,-1840396034499573437
92,53,-7624623076237047292
93,53,6002697272538292005
91,52,3129199937263752946
92,52,5797416860808064591
93,52,376332513306580966
94,53,7639017385721493710
94,52,-7933183043979904716
94,54,-6032223942170258767
92,51,2088669744011902853
93,51,58920184039253469
94,51,5063968934324744930
95,52,-7340756126704786202
95,51,1303795222872102604
95,53,4040200303626388917
93,50,5349585855321910894
94,50,3874482338964295998
95,50,-2694766850596302483
96,51,4649705461849308154
96,50,-661261819410557860
96,52,-2480282133459871767
94,49,3839451443120126769
95,49,8929115173745850003
96,49,-2539972216568680387
97,50,2921923445675817153
97,49,-1934471905672043576
97,51,6638790049413350988
95,48,8698098306777770857
96,48,-7121975301892758127
97,48,-6085585131356224513
98,50,8883662910885340617
98,48,3947281141950433427
98,49,1514678160044198349
98,51,-8994278252806415465
99,50,979398233540426210
99,49,8383855287122455334
99,48,1434446608566834833
97,47,-3191297443374088066
98,47,-5005664115091626795
99,47,894512854177338058
97,46,462663346302037300
98,46,2971024556262906492
99,46,-1673817417262397624
100,48,2229462583458176217
100,47,1661669811405874682
100,46,-1466264425825545697
97,45,-8004894109139294185
98,45,6161249683050221976
99,45,1216026738322863104
96,47,4020906371538967322
96,46,1209789273433662353
96,45,4745667185081382888
95,45,33253408269545876
95,46,98296817519279913
95,47,-5287475957941854269
95,44,-5575841777288660957
96,44,936949741390415035
97,44,394965264410888673
94,44,-4608511430217925609
94,46,8107638761984838390
94,45,-2924385569168883895
94,43,1643096118918640736
95,43,728688421821366745
96,43,6948153069173705278
97,43,888855285716187956
95,42,-4642759163291801193
96,42,5836408990036714772
97,42,-4306939537799306082
95,41,-3008978444428214321
97,41,-393733203628671761
96,41,3880556117589427806
96,40,-9080842865130642653
97,40,159813389427453418
95,40,-762695555684740268
94,41,-4588059013999671392
94,42,-6766821644599129240
94,40,7874348521202789868
94,39,-341477365272573552
96,39,-7843516407894282296
95,39,9154636908249507497
93,41,-705845495961197139
93,39,5502502740107046863
93,40,-7368531111707388163
79,68,4275219311527932392
79,69,7535117385655412364
80,69,2108135777100429871
80,70,3798636761293854449
80,71,287086223148547225
79,70,-668522534030839704
79,71,9168874811494738716
79,72,-8065609631797016436
80,72,4520830198122720565
80,73,-8781637245856210085
86,77,-718748161157990326
87,77,3253172870623373968
88,76,7367930464520641886
91,72,3042133355141501302
91,71,3819977142688672908
91,70,3272372477255815771
90,70,-5581412283977145528
92,71,-1885994731524791065
92,70,-6385684797374890672
92,72,4326471282562982755
90,69,-6760491020730506472
91,69,-1940553326595781687
92,69,-4060003842631944856
93,70,-7653848142462473142
93,69,-8861344485603058362
93,71,-3494018269747060478
91,68,6170141112714101348
92,68,-6969918606714342271
93,68,-3530485704540480015
76,51,-4657441544127666134
76,52,-1834113034616575067
80,41,-5506174883820402268
81,41,1364965345892581139
79,41,7567330128132391102
79,40,7438163513341820503
81,40,-2607725271565217358
80,40,-9103295389935966110
80,39,6423558499505286010
81,39,7618701113908660755
81,38,4186681966314465416
82,35,9005961841576558263
82,36,-8702455713731316358
81,35,-1170070410450237781
81,36,-4456830116458857925
81,37,-2185429119920344066
80,36,6287475222231336250
80,37,-4358054975875264184
80,38,-3440860381362825462
80,35,-5416575517195584709
80,34,7599343137345673663
81,34,-8105916379773499972
82,34,-7943533885339262254
80,33,-4615798693227467114
82,33,-2572614534177483805
81,33,-5821734455189955774
80,32,-2237293222384381215
81,32,-5260453125520132546
82,32,-8120705226575079706
79,32,-1100471194066147549
79,33,-5907009119509461028
79,34,-3679196643597101133
79,35,-2370553293255966858
80,31,6331839736220169409
79,31,5606291167537459503
81,31,153022951819223260
78,32,2532689510028222999
78,33,8592582164579822255
78,31,8375159590834316775
77,31,4960674226857717588
77,32,3588240418645172990
77,33,-4123537644698735814
78,30,3159956471159926897
77,30,325543772498591044
79,30,1059489144423997094
76,30,7914572637039209280
76,31,-971844462707298560
76,32,6889351915445510335
76,29,-6482000850592294553
78,29,-2996481120550427540
77,29,2224103623013176343
79,29,-1501367396977097956
77,28,5183495898589319311
78,28,-2346110242646447413
79,28,1773619278593034832
76,28,-5677584150285945980
76,27,8840472362597867002
78,27,2999731226536403064
77,27,-4035994134906839946
75,27,-7538644463837002290
75,28,2955466218650358470
75,29,-836358441679396925
75,26,6953105763514885094
77,26,-7405347962694532471
76,26,-4363645219718464906
74,26,-7529875266268868982
74,27,8533588878855699469
74,28,5567387033519552946
73,26,6100528191368170392
73,27,-3910299643002983693
73,28,8188120288547294729
78,40,-899198264498108612
78,41,2935402683966606743
78,39,6153154159334269594
79,39,-8937989929278365912
77,39,3121154558702188342
77,40,8365992856964591150
77,41,-8569869874498000655
76,39,1729901553682704516
76,40,-2396187589647779996
76,41,3493325150444567578
75,39,-4602994093057866960
75,40,-2940884734169779927
75,41,5346001284671695531
76,38,8828326289954611368
75,38,5276283915620290328
77,38,421359078857667467
74,39,-411284261266560749
74,40,3239947575645681043
74,41,-6372155085739003785
76,42,7229391723346182754
75,42,-5295042750188852230
74,42,7814001311614798711
73,40,-2579191247810141556
73,41,2532985091070646387
73,42,6371459997310195743
74,43,-216727185048720233
73,43,-7247251457447836139
75,43,-2404736899922501763
72,40,5643357219577207053
72,41,6439504871307524997
72,42,5358989897772878167
73,39,1487873280064970952
72,39,111405807423218555
71,39,-4285543111037213611
71,40,382930046183844658
71,41,4814385344285718709
71,38,4337173780228846555
73,38,-4198073996158326534
72,38,7188506532092057144
70,38,-5505969073658537455
70,39,-2794045957005320103
70,40,-687883229289362594
69,38,3984664028678610142
69,39,718233104200558141
69,40,7777745283389956832
68,38,7511350572167761864
68,39,-431117051685522765
68,40,2302190344630252406
70,41,-7749477189635660907
69,41,-6142538170750650076
68,41,-1851156450249739389
71,42,-4302452781157383196
70,42,-4294409380610552015
69,42,-7627852838008867115
71,43,-3947151678450774369
70,43,8555131664906504566
72,43,-978434754629131535
69,43,-1785260313586459469
68,42,7188665276722443137
68,43,-3012355163859497036
67,40,-3942556026697531829
67,41,4240420191917554414
67,42,2645868199781249050
67,43,4170476189925956407
66,42,-8246539014220244964
66,43,1394237582218584220
69,44,-459933317445457107
65,44,1385419266111865496
64,44,-8896880991326030141
63,44,-8208601138061836608
63,43,-2457467042143917088
64,43,3548603917154195121
65,43,8971245904677709602
62,43,-4374680398740048534
62,44,4072448774771128430
62,45,-5153668071931130534
61,43,3396609838034429814
61,44,-759414976962620528
61,45,9169372511186372993
60,43,7696800757313225804
60,44,-5602347098473218864
60,45,3577633499929640804
59,43,-1377643848422980773
59,44,4758077434616295834
59,45,-7720195985291678092
59,42,3763080216965985283
60,42,-1753075841238984671
61,42,-7556801367551468119
58,42,1538126498604423403
58,43,4566741446266010088
58,44,-6231666008641735939
58,45,6633103233472166830
57,43,5041210271060980676
57,44,796566284734455923
57,45,3342073782135790209
56,43,3102576124079696799
56,44,-5512091040582120699
56,45,-7237244622111763517
55,43,-7161243167584906785
55,44,-6469630645067162283
55,45,-3833215250430387546
56,42,-8678787083846369256
57,42,928029417144457273
55,42,-3866930949421481766
54,43,-4018481461072009438
54,44,6612016590464874968
54,45,-8989327446640249949
54,42,5970596125741764079
53,43,-7809117475724551200
53,42,-3241885362766468523
53,44,3751603601115327320
55,41,5824139076676639878
54,41,6779524898060317175
53,41,-3410456339277449659
56,41,6072555540136521928
53,45,8703364063563285064
52,43,-7971583195673492012
52,45,-5798211950300386249
52,44,5542188530197412301
52,46,-4329835451435441825
53,46,-2616982245666596384
54,46,-6499597446947115782
51,45,2441823241177853179
51,46,1781990453208950559
51,44,-5514519918994423892
53,47,6041870637393042388
52,47,-4275431041711999620
51,47,-7891370468709873334
54,47,-8049864894008564517
51,43,7836808810446948881
50,43,-5792257234893918362
50,44,3794081657149719508
50,45,6007158624493190818
49,43,-4430817698236402840
49,44,-551036161303445905
49,45,8661965471998183824
48,43,-1131069074517179398
48,44,3367398801595814863
48,45,-6194403231731012247
48,42,-4140927419058827196
49,42,-6843415095995573439
50,42,-8156729887504759445
47,43,658010051399750276
47,44,2944429733008660325
47,45,-6333527773190296867
47,42,2300968081400728808
48,46,-8940423324046042675
47,46,-4606987958218142624
49,46,4947007947006240291
46,44,6727409734937441967
46,45,4967551846134312991
46,46,-8020231821886957149
47,47,7532215350278278093
46,47,-8729606535238276098
48,47,1472251524247826135
45,45,3668213905377606690
45,46,-6033807168750864681
45,47,-5522591525252776850
44,45,-5239344038099580357
44,46,-3129836254067391206
44,47,-1452390816254092926
46,48,504592417715182478
45,48,-1043180547869531997
44,48,6947142116616566076
46,49,-3281205936101011277
45,49,-2132871935861578353
44,49,-2349377377288469126
47,48,5576838437690544411
47,49,-6042617281055695719
45,50,3643767189598515830
44,50,3175639134997240644
46,50,-3707229710733811321
44,51,-8267521204711780346
45,51,2352034310169098062
46,51,-8989737450880873742
47,50,4470623282158063406
47,51,7350904999335046967
43,49,1232174978946178380
43,50,2243997104124155665
43,51,-8994358400861556287
42,49,4339337643301560735
42,50,-1406232076070304170
42,51,-8313412967283399505
41,49,8620321308654095998
41,50,-4571845110885916655
41,51,-7441554775074621269
41,48,3889697649140234675
43,48,-7754172312708731886
42,48,-6269678829864858081
42,47,-3333704912624617576
43,47,-2277255960103189268
42,46,-8918541239115306174
43,46,-1163937092133703671
40,47,5913503164397956194
39,46,-2017437503175104460
40,46,-8807361548024990272
39,47,2030822960430179613
41,47,-5992372435355762378
40,48,-660175237771167688
41,46,-6530130028064517902
39,48,5744878716347149356
39,45,2041607967614035213
40,45,-2490495226555487243
39,49,-3118596856874976913
40,49,-5412055350890792799
38,47,-4296952343808712670
38,49,-6122532998798871699
38,48,6700801458042728875
